ID,artist,title,picture data,file info,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists
18061,"GOSSART, Jan",portrait of a man,"1528-30, oil on oak panel, 56 x 43 cm, staatliche museen, berlin","1044*1400, true color, 185 kb",https://www.wga.hu/art/g/gossart/06portra/18portra.jpg,historic_art_dataset/images/complete/artwork/18061.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18062,"GOSSART, Jan",mary magdalen,"c. 1530, oil on oak panel, 50 x 39 cm, museum of fine arts, boston","1100*1413, true color, 184 kb",https://www.wga.hu/art/g/gossart/06portra/19portra.jpg,historic_art_dataset/images/complete/artwork/18062.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18063,"GOSSART, Jan",lady portrayed as mary magdalene,"c. 1530, oil on wood, 52 x 40 cm, museum mayer van den bergh, antwerp","818*1095, true color, 128 kb",https://www.wga.hu/art/g/gossart/06portra/20portra.jpg,historic_art_dataset/images/complete/artwork/18063.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18064,"GOSSART, Jan",the three children of christian ii of denmark,"1526, oil on oak panel, 34 x 46 cm, royal collection, windsor","1300*952, true color, 128 kb",https://www.wga.hu/art/g/gossart/06portra/13portra.jpg,historic_art_dataset/images/complete/artwork/18064.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18065,"GOSSART, Jan",the presentation in the temple,"1520s, pen and brown ink, brush and brown in, brown wash on brown paper, 394 x 165 mm, kunsthalle, hamburg","522*1200, true color, 121 kb",https://www.wga.hu/art/g/gossart/07drawin/23drawin.jpg,historic_art_dataset/images/complete/artwork/18065.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18066,"GOSSART, Jan",hercules and deineira,"c. 1520, woodcut, 258 x 172 mm, museum of fine arts, boston","584*900, true color, 142 kb",https://www.wga.hu/art/g/gossart/10print/02print.jpg,historic_art_dataset/images/complete/artwork/18066.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18067,"GOSSART, Jan",the lamentation,"1520s, pen and brown ink, brush and brown ink, brown wash, black chalk, 277 x 305 mm, staatliche museen, berlin","943*850, true color, 211 kb",https://www.wga.hu/art/g/gossart/07drawin/25drawin.jpg,historic_art_dataset/images/complete/artwork/18067.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18068,"GOSSART, Jan",design for stained-glass roundel,"1520s, pen, brush and black ink, white gouache, on blue-gray prepared paper, diameter 282 mm, fitzwilliam museum, cambridge","819*800, true color, 90 kb",https://www.wga.hu/art/g/gossart/09drawin/67drawin.jpg,historic_art_dataset/images/complete/artwork/18068.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18069,"GOSSART, Jan",a women's bath,"1520-25, pen and brown ink, over black chalk, 379 x 502 mm, british museum, london","1300*978, true color, 232 kb",https://www.wga.hu/art/g/gossart/09drawin/68drawin.jpg,historic_art_dataset/images/complete/artwork/18069.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18070,"GOSSART, Jan",a grotesque with two sirens,"1520-22, pen and brown ink, 245 x 70 mm, staatliche museen, berlin","276*900, true color, 71 kb",https://www.wga.hu/art/g/gossart/09drawin/69drawin.jpg,historic_art_dataset/images/complete/artwork/18070.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18071,"GOSSART, Jan",design for a ceiling,"1520-24, pen and brown ink, 239 x 467 mm, galleria degli uffizi, florence","1445*750, true color, 212 kb",https://www.wga.hu/art/g/gossart/09drawin/70drawin.jpg,historic_art_dataset/images/complete/artwork/18071.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18072,"GOSSART, Jan",design for the tomb of isabella of austria,"c. 1526, pen and brown ink, brush and gray ink, purplish gray wash, 274 x 470 mm, staatliche museen, berlin","1359*800, true color, 223 kb",https://www.wga.hu/art/g/gossart/09drawin/71drawin.jpg,historic_art_dataset/images/complete/artwork/18072.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18073,"GOSSART, Jan",christian ii of denmark,"c. 1526, pen and brown ink, over black chalk, 269 x 216 mm, frits lugt collection, paris","722*900, true color, 214 kb",https://www.wga.hu/art/g/gossart/09drawin/72drawin.jpg,historic_art_dataset/images/complete/artwork/18073.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18074,"GOSSART, Jan",charles v,"1520, etching from iron plate, 253 x 176 mm, herzog anton ulrich-museum, braunschweig","631*900, true color, 127 kb",https://www.wga.hu/art/g/gossart/10print/01print.jpg,historic_art_dataset/images/complete/artwork/18074.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18075,"GOSSART, Jan",design for stained-glass roundel,"1520s, pen, brush and black ink, white gouache, on blue-gray prepared paper, diameter 272 mm, museum boijmans van beuningen, rotterdam","819*800, true color, 79 kb",https://www.wga.hu/art/g/gossart/09drawin/66drawin.jpg,historic_art_dataset/images/complete/artwork/18075.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18076,"GOSSART, Jan",virgin and child seated at the foot of a tree,"1522, engraving, 120 x 85 mm, metropolitan museum of art, new york","432*600, true color, 74 kb",https://www.wga.hu/art/g/gossart/10print/03print.jpg,historic_art_dataset/images/complete/artwork/18076.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18077,"GOSSART, Jan","portrait of christian ii, king of denmark","c. 1523, engraving, 267 x 215 mm, institut néerlandais, paris","606*773, true color, 172 kb",https://www.wga.hu/art/g/gossart/10print/05print.jpg,historic_art_dataset/images/complete/artwork/18077.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18078,"GOSSART, Jan",king christian ii of denmark,"1525, woodcut printed on vellum, 129 x 88 mm, städelsches kunstinstitut, frankfurt","464*650, true color, 93 kb",https://www.wga.hu/art/g/gossart/10print/06print.jpg,historic_art_dataset/images/complete/artwork/18078.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18079,"GOSSART, Jan",the mocking of christ or the man of sorrows,"c. 1525, etching on iron, second state, 198 x 145 mm, staatliche museen, berlin","523*700, true color, 140 kb",https://www.wga.hu/art/g/gossart/10print/07print.jpg,historic_art_dataset/images/complete/artwork/18079.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18080,"GOSSART, Jan",the mocking of christ or the man of sorrows,"c. 1525, etching on iron, second state, 200 x 148 mm, museum of fine arts, boston","608*800, true color, 109 kb",https://www.wga.hu/art/g/gossart/10print/08print.jpg,historic_art_dataset/images/complete/artwork/18080.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18081,"GOSSART, Jan",cain killing abel,"c. 1525, woodcut, 305 x 226 mm, british museum, london","686*900, true color, 220 kb",https://www.wga.hu/art/g/gossart/10print/09print.jpg,historic_art_dataset/images/complete/artwork/18081.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18082,"GOSSART, Jan",hercules and deianira,"1530s, etching, 192 x 140 mm, staatliche museen, berlin","580*800, true color, 124 kb",https://www.wga.hu/art/g/gossart/10print/10print.jpg,historic_art_dataset/images/complete/artwork/18082.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18083,"GOSSART, Jan",portrait of a man,"c. 1520, oil on panel, 36 x 28 cm, pushkin museum, moscow","938*1200, true color, 116 kb",https://www.wga.hu/art/g/gossart/06portra/04portra.jpg,historic_art_dataset/images/complete/artwork/18083.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18084,"GOSSART, Jan",virgin and child seated on a bank,"c. 1522, engraving, 145 x 103 mm, british museum, london","490*700, true color, 93 kb",https://www.wga.hu/art/g/gossart/10print/04print.jpg,historic_art_dataset/images/complete/artwork/18084.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18085,"GOSSART, Jan",the crowning with thorns,"1520s, pen and brown ink over black chalk, 274 x 252 mm, staatliche museen, berlin","835*900, true color, 121 kb",https://www.wga.hu/art/g/gossart/07drawin/24drawin.jpg,historic_art_dataset/images/complete/artwork/18085.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18086,"GOSSART, Jan",design for stained-glass roundel,"1520s, pen, brush and black ink, white gouache, on blue-gray prepared paper, diameter 277 mm, frits lugt collection, paris","814*800, true color, 77 kb",https://www.wga.hu/art/g/gossart/09drawin/65drawin.jpg,historic_art_dataset/images/complete/artwork/18086.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18087,"GOSSART, Jan",design for a glass window,"1520s, pen and brown ink, brown wash, 602 x 219 mm, galleria degli uffizi, florence","600*1575, true color, 226 kb",https://www.wga.hu/art/g/gossart/09drawin/63drawin.jpg,historic_art_dataset/images/complete/artwork/18087.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18088,"GOSSART, Jan",the conversion of saul,"1520s, pen and brown ink, over black chalk, 303 x 438 mm, staatliche museen, berlin","1153*800, true color, 209 kb",https://www.wga.hu/art/g/gossart/07drawin/26drawin.jpg,historic_art_dataset/images/complete/artwork/18088.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18089,"GOSSART, Jan",queen isabella of austria,"-, woodcut, 125 x 88 mm, det kongelige bibliotek, copenhagen","464*650, true color, 102 kb",https://www.wga.hu/art/g/gossart/10print/11print.jpg,historic_art_dataset/images/complete/artwork/18089.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18090,"GOSSART, Jan",scenes from the life of st giles,"1520s, pen and brown ink over black chalk, 299 x 422 mm, statens museum for kunst, copenhagen","1144*800, true color, 226 kb",https://www.wga.hu/art/g/gossart/07drawin/28drawin.jpg,historic_art_dataset/images/complete/artwork/18090.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18091,"GOSSART, Jan",design for a triptych,"1520s, pen and brown ink, brush and gray ink, gray wash, over black chalk, 322 x 512 mm, staatliche museen, berlin","1304*800, true color, 229 kb",https://www.wga.hu/art/g/gossart/07drawin/29drawin.jpg,historic_art_dataset/images/complete/artwork/18091.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18092,"GOSSART, Jan","study after the ""spinario"" (recto)","c. 1509, pen and gray-brown ink, 263 x 205 mm, universiteitsbibliotheek, leiden","720*900, true color, 141 kb",https://www.wga.hu/art/g/gossart/08drawin/41drawin.jpg,historic_art_dataset/images/complete/artwork/18092.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18093,"GOSSART, Jan","study after the ""spinario"" (detail)","c. 1509, pen and gray-brown ink, universiteitsbibliotheek, leiden","737*700, true color, 120 kb",https://www.wga.hu/art/g/gossart/08drawin/42drawin.jpg,historic_art_dataset/images/complete/artwork/18093.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18094,"GOSSART, Jan",emperor augustus and the tiburtine sibyl,"1503-09, pen and black ink, 339 x 278 mm, staatliche museen, berlin","747*900, true color, 209 kb",https://www.wga.hu/art/g/gossart/08drawin/43drawin.jpg,historic_art_dataset/images/complete/artwork/18094.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18095,"GOSSART, Jan",design for stained-glass roundel,"1520s, pen, brush and black ink, white gouache, on blue-gray prepared paper, diameter 278 mm, frits lugt collection, paris","829*800, true color, 85 kb",https://www.wga.hu/art/g/gossart/09drawin/64drawin.jpg,historic_art_dataset/images/complete/artwork/18095.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18096,"GOSSART, Jan",apollo citharoedus of the casa sassi,"1509, pen and brown ink, over black chalk, 308 x 177 mm, gallerie dell'accademia, venice","545*900, true color, 87 kb",https://www.wga.hu/art/g/gossart/08drawin/44drawin.jpg,historic_art_dataset/images/complete/artwork/18096.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18097,"GOSSART, Jan",view of the colosseum seen from the west,"c. 1509, pen and brown ink over black chalk, 202 x 268 mm, staatliche museen, berlin","1056*800, true color, 200 kb",https://www.wga.hu/art/g/gossart/08drawin/46drawin.jpg,historic_art_dataset/images/complete/artwork/18097.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18098,"GOSSART, Jan",standing warrior in fantastic armour,"c. 1509, pen and black ink, over black chalk, 200 x 121 mm, städelsches kunstinstitut, frankfurt","489*800, true color, 94 kb",https://www.wga.hu/art/g/gossart/08drawin/47drawin.jpg,historic_art_dataset/images/complete/artwork/18098.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18099,"GOSSART, Jan",standing warrior in fantastic armour with a halberd,"c. 1509, pen and black ink, over black chalk, 280 x 169 mm, staatliche kunstsammlungen, dresden","542*900, true color, 115 kb",https://www.wga.hu/art/g/gossart/08drawin/48drawin.jpg,historic_art_dataset/images/complete/artwork/18099.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18100,"GOSSART, Jan",bust of a warrior in fantastic armour,"c. 1509, pen and brown ink, 142 x 109 mm, staatliche kunstsammlungen, dresden","426*550, true color, 67 kb",https://www.wga.hu/art/g/gossart/08drawin/49drawin.jpg,historic_art_dataset/images/complete/artwork/18100.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18101,"GOSSART, Jan",hercules killing cacus,"1520s, pen and brush and brown ink, over black chalk, 367 x 545 mm, rijksmuseum, amsterdam","1333*900, true color, 216 kb",https://www.wga.hu/art/g/gossart/08drawin/50drawin.jpg,historic_art_dataset/images/complete/artwork/18101.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18102,"GOSSART, Jan",two kings and a woman leaving a palace,"1510-15, pen and brown ink, brown wash, 184 x 90 mm, national gallery of art, washington","350*718, true color, 73 kb",https://www.wga.hu/art/g/gossart/09drawin/61drawin.jpg,historic_art_dataset/images/complete/artwork/18102.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18103,"GOSSART, Jan",a reliquary,"1510-15, pen and brown ink, over black chalk, 168 x 85 mm, the morgan library and museum, new york","386*750, true color, 68 kb",https://www.wga.hu/art/g/gossart/09drawin/62drawin.jpg,historic_art_dataset/images/complete/artwork/18103.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18104,"GOSSART, Jan",hercules of the forum boarium,"c. 1509, pen and ink, 226 x 107 mm, private collection","400*800, true color, 81 kb",https://www.wga.hu/art/g/gossart/08drawin/45drawin.jpg,historic_art_dataset/images/complete/artwork/18104.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
18105,"GOSSART, Jan",floris van egmond,"c. 1520, oil on panel, 40 x 29 cm, mauritshuis, the hague","900*1230, true color, 131 kb",https://www.wga.hu/art/g/gossart/06portra/03portra.jpg,historic_art_dataset/images/complete/artwork/18105.jpg,(c. 1478-1532),Northern Renaissance,painter,https://www.wga.hu/html/g/gossart/index.html,Flanders,Flemish,False
