ID,artist,title,picture data,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists,resolution,color_type,file_size
38650,"SLODTZ, René-Michel",mausoleum of the archbishops of vienne (detail),"1740-43, marble, church of saint-maurice, vienne (isère)",https://www.wga.hu/art/s/slodtz/rene_mic/mausole1.jpg,complete/artwork\38650.jpg,(1705-1764),Baroque,sculptor,https://www.wga.hu/html/s/slodtz/rene_mic/index.html,France,French,TRUE,801*1070,grayscale,142 kb
38651,"SLODTZ, René-Michel",funeral monument to languet de gergy,"1753, marble, saint-sulpice, paris",https://www.wga.hu/art/s/slodtz/rene_mic/languet.jpg,complete/artwork\38651.jpg,(1705-1764),Baroque,sculptor,https://www.wga.hu/html/s/slodtz/rene_mic/index.html,France,French,TRUE,801*1204,true color,152 kb
38652,"SLODTZ, René-Michel","iphigenia, princess of diana","-, marble, height 75 cm, musée des beaux-arts, lyon",https://www.wga.hu/art/s/slodtz/rene_mic/iphigeni.jpg,complete/artwork\38652.jpg,(1705-1764),Baroque,sculptor,https://www.wga.hu/html/s/slodtz/rene_mic/index.html,France,French,TRUE,708*1070,grayscale,106 kb
38653,"SLODTZ, René-Michel",diana and endymion,"c. 1740, marble, height 85 cm, private collection",https://www.wga.hu/art/s/slodtz/rene_mic/diana.jpg,complete/artwork\38653.jpg,(1705-1764),Baroque,sculptor,https://www.wga.hu/html/s/slodtz/rene_mic/index.html,France,French,TRUE,902*932,true color,123 kb
38654,"SLODTZ, René-Michel",the capponi monument,"1740-43, marble, san giovannini dei fiorentini, rome",https://www.wga.hu/art/s/slodtz/rene_mic/capponi.jpg,complete/artwork\38654.jpg,(1705-1764),Baroque,sculptor,https://www.wga.hu/html/s/slodtz/rene_mic/index.html,France,French,TRUE,570*1552,grayscale,149 kb
38655,"SLODTZ, René-Michel",funeral monument to languet de gergy,"1753, marble, saint-sulpice, paris",https://www.wga.hu/art/s/slodtz/rene_mic/languet1.jpg,complete/artwork\38655.jpg,(1705-1764),Baroque,sculptor,https://www.wga.hu/html/s/slodtz/rene_mic/index.html,France,French,TRUE,1031*1006,true color,167 kb
38656,"SLUTER, Claus",virgin and child,"c. 1393, stone, charterhouse of champmol, dijon",https://www.wga.hu/art/s/sluter/philip/0philip1.jpg,complete/artwork\38656.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,700*1106,true color,122 kb
38657,"SLUTER, Claus","tomb of philip the bold, duke of burgundy (detail)","1390-1406, alabaster, height 40 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/philip/7philip.jpg,complete/artwork\38657.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,826*1200,true color,83 kb
38658,"SLUTER, Claus","tomb of philip the bold, duke of burgundy (detail)","1390-1406, alabaster, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/philip/6philip.jpg,complete/artwork\38658.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,627*1200,true color,110 kb
38659,"SLUTER, Claus","tomb of philip the bold, duke of burgundy","1390-1406, alabaster, height 243 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/philip/5philip.jpg,complete/artwork\38659.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,908*714,grayscale,130 kb
38660,"SLUTER, Claus","tomb of philip the bold, duke of burgundy","1390-1406, alabaster, height 243 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/philip/4philip1.jpg,complete/artwork\38660.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,1030*800,true color,108 kb
38661,"SLUTER, Claus","tomb of philip the bold, duke of burgundy","1390-1406, alabaster, height 243 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/philip/4philip.jpg,complete/artwork\38661.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,1023*652,true color,127 kb
38662,"SLUTER, Claus",memorial to philip the bold (detail),"1389-1406, stone, charterhouse of champmol, dijon",https://www.wga.hu/art/s/sluter/philip/3philip.jpg,complete/artwork\38662.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,699*1200,true color,152 kb
38663,"SLUTER, Claus",memorial to philip the bold (detail),"1389-1406, stone, charterhouse of champmol, dijon",https://www.wga.hu/art/s/sluter/philip/2philip.jpg,complete/artwork\38663.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,688*1200,true color,148 kb
38664,"SLUTER, Claus",three mourners,"1390-1406, alabaster, height 42 cm (each), museum of art, cleveland",https://www.wga.hu/art/s/sluter/philip/8philip.jpg,complete/artwork\38664.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,1030*862,grayscale,139 kb
38665,"SLUTER, Claus",virgin and child,"c. 1393, stone, charterhouse of champmol, dijon",https://www.wga.hu/art/s/sluter/philip/1philip.jpg,complete/artwork\38665.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,487*1259,true color,113 kb
38666,"SLUTER, Claus",memorial to philip the bold,"1389-1406, stone, charterhouse of champmol, dijon",https://www.wga.hu/art/s/sluter/philip/0philip.jpg,complete/artwork\38666.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,924*820,true color,156 kb
38667,"SLUTER, Claus",well of moses: prophets david and jeremiah,"1395-1406, stone, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses7.jpg,complete/artwork\38667.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,496*738,true color,66 kb
38668,"SLUTER, Claus",well of moses: prophet jeremiah (detail),"1395-1406, stone, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moset1.jpg,complete/artwork\38668.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,800*1162,true color,142 kb
38669,"SLUTER, Claus",well of moses: christ (fragment),"1395-1406, limestone, height 64 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moset2.jpg,complete/artwork\38669.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,800*1051,true color,78 kb
38670,"SLUTER, Claus",well of moses,"1395-1406, stone, height 183 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses1.jpg,complete/artwork\38670.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,564*836,true color,92 kb
38671,"SLUTER, Claus",well of moses: prophets daniel and isaiah,"1395-1406, stone, height 183 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses2.jpg,complete/artwork\38671.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,622*854,grayscale,137 kb
38672,"SLUTER, Claus",well of moses: prophets daniel and isaiah,"1395-1406, stone, height 183 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses3.jpg,complete/artwork\38672.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,652*876,true color,136 kb
38673,"SLUTER, Claus",well of moses,"1395-1406, stone, height 183 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses.jpg,complete/artwork\38673.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,966*1400,true color,165 kb
38674,"SLUTER, Claus",well of moses: moses,"1395-1406, stone, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses5.jpg,complete/artwork\38674.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,521*734,true color,131 kb
38675,"SLUTER, Claus",well of moses: moses (detail),"1395-1406, stone, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses6.jpg,complete/artwork\38675.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,988*750,true color,144 kb
38676,"SLUTER, Claus",well of moses: prophet david (king david),"1395-1406, stone, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses8.jpg,complete/artwork\38676.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,496*741,true color,62 kb
38677,"SLUTER, Claus",well of moses: angel,"1395-1406, stone, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses9.jpg,complete/artwork\38677.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,548*834,true color,64 kb
38678,"SLUTER, Claus",well of moses: prophets david and jeremiah,"1395-1406, stone, height 179 cm, musée archéologique, dijon",https://www.wga.hu/art/s/sluter/moses/w_moses4.jpg,complete/artwork\38678.jpg,(c. 1350-1406),Medieval,sculptor,https://www.wga.hu/html/s/sluter/index.html,Dijon,Netherlandish,TRUE,800*1176,true color,169 kb
38679,"SMART, John",william henry west betty,"1806, watercolour on ivory, 12,2 x 10,3 cm, art museum, cincinnati",https://www.wga.hu/art/s/smart/betty.jpg,complete/artwork\38679.jpg,(1741-1811),Rococo,miniaturist,https://www.wga.hu/html/s/smart/index.html,London,English,TRUE,300*400,true color,14 kb
38680,"SMART, John",a lady,"1782, watercolour on ivory, 5,1 x 4,1 cm, art museum, cincinnati",https://www.wga.hu/art/s/smart/lady.jpg,complete/artwork\38680.jpg,(1741-1811),Rococo,miniaturist,https://www.wga.hu/html/s/smart/index.html,London,English,TRUE,362*480,true color,49 kb
38681,"SMART, John",portrait of a man,"1779, watercolour and gouache on ivory, 49 x 38 mm, private collection",https://www.wga.hu/art/s/smart/port_man.jpg,complete/artwork\38681.jpg,(1741-1811),Rococo,miniaturist,https://www.wga.hu/html/s/smart/index.html,London,English,TRUE,336*480,true color,82 kb
38682,"SMERALDI, Francesco",san pietro in castello: façade,"1594, photo, isola di san pietro di castello, venice",https://www.wga.hu/art/s/smeraldi/castello.jpg,complete/artwork\38682.jpg,(active 1592-1631),Baroque,architect,https://www.wga.hu/html/s/smeraldi/index.html,Venice,Italian,TRUE,1211*1100,true color,230 kb
38683,"SMEYERS, Egide",wedding of st alexius,"-, oil on canvas, beguinage church, mechelen",https://www.wga.hu/art/s/smeyers/alexius.jpg,complete/artwork\38683.jpg,(1634-1710),Baroque,painter,https://www.wga.hu/html/s/smeyers/index.html,Mechelen,Flemish,TRUE,1000*715,true color,161 kb
38684,"SMEYERS, Egide",jacob's sons bring bloody clothing to joseph,"-, oil on canvas, 118 x 175 cm, muzeul naþional brukenthal, sibiu",https://www.wga.hu/art/s/smeyers/bloodycl.jpg,complete/artwork\38684.jpg,(1634-1710),Baroque,painter,https://www.wga.hu/html/s/smeyers/index.html,Mechelen,Flemish,TRUE,900*622,true color,134 kb
38685,"SMIRKE, Robert the Younger",exterior view,"1823-52, photo, british museum, london",https://www.wga.hu/art/s/smirke/britishm.jpg,complete/artwork\38685.jpg,(1781-1867),Neoclassicism,architect,https://www.wga.hu/html/s/smirke/index.html,London,English,TRUE,1122*1300,true color,249 kb
38686,"SMIRKE, Robert the Younger",exterior view,"1823-52, photo, british museum, london",https://www.wga.hu/art/s/smirke/british2.jpg,complete/artwork\38686.jpg,(1781-1867),Neoclassicism,architect,https://www.wga.hu/html/s/smirke/index.html,London,English,TRUE,1200*800,true color,194 kb
38687,"SMIRKE, Robert the Younger",general view,"1823-52, photo, british museum, london",https://www.wga.hu/art/s/smirke/british.jpg,complete/artwork\38687.jpg,(1781-1867),Neoclassicism,architect,https://www.wga.hu/html/s/smirke/index.html,London,English,TRUE,1600*574,true color,195 kb
38688,"SMIRKE, Robert the Younger",exterior view,"1823-52, photo, british museum, london",https://www.wga.hu/art/s/smirke/british1.jpg,complete/artwork\38688.jpg,(1781-1867),Neoclassicism,architect,https://www.wga.hu/html/s/smirke/index.html,London,English,TRUE,1600*1200,true color,207 kb
38689,"SMIT, Aernout",shipping off a coast in choppy water,"1670s, oil on canvas, 872 x 108 cm, private collection",https://www.wga.hu/art/s/smit/shipping.jpg,complete/artwork\38689.jpg,(c. 1641-1710),Baroque,painter,https://www.wga.hu/html/s/smit/index.html,Amsterdam,Dutch,TRUE,1446*1072,true color,123 kb
38690,"SMIT, Aernout",shipping off a coast in choppy water (detail),"1670s, oil on canvas, private collection",https://www.wga.hu/art/s/smit/shippinx.jpg,complete/artwork\38690.jpg,(c. 1641-1710),Baroque,painter,https://www.wga.hu/html/s/smit/index.html,Amsterdam,Dutch,TRUE,1364*1018,true color,128 kb
38691,"SMIT, Aernout",ships on a mediterranean coast,"-, oil on panel, 24 x 38 cm, private collection",https://www.wga.hu/art/s/smit/shipsmed.jpg,complete/artwork\38691.jpg,(c. 1641-1710),Baroque,painter,https://www.wga.hu/html/s/smit/index.html,Amsterdam,Dutch,TRUE,1400*904,true color,103 kb
38692,"SMITH, George",wooded landscape,"-, oil on canvas, 64 x 97 cm, private collection",https://www.wga.hu/art/s/smith/woodedla.jpg,complete/artwork\38692.jpg,(c. 1714-1776),Baroque,painter,https://www.wga.hu/html/s/smith/index.html,Chichester,English,TRUE,1024*676,true color,90 kb
38693,"SMYTHSON, Robert",aerial view,"1590-97, photo, hardwick hall, derbyshire",https://www.wga.hu/art/s/smythson/3hardwi2.jpg,complete/artwork\38693.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,800*449,true color,66 kb
38694,"SMYTHSON, Robert",exterior view,"1568-80, photo, longleat house, wiltshire",https://www.wga.hu/art/s/smythson/1longlea.jpg,complete/artwork\38694.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,1900*893,true color,235 kb
38695,"SMYTHSON, Robert",exterior view,"1580-88, photo, wollaton hall, near nottingham",https://www.wga.hu/art/s/smythson/2wollat1.jpg,complete/artwork\38695.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,1700*1076,true color,252 kb
38696,"SMYTHSON, Robert",exterior view,"1580-88, photo, wollaton hall, near nottingham",https://www.wga.hu/art/s/smythson/2wollat2.jpg,complete/artwork\38696.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,1500*1080,true color,231 kb
38697,"SMYTHSON, Robert",aerial view,"1590-97, photo, hardwick hall, derbyshire",https://www.wga.hu/art/s/smythson/3hardwi1.jpg,complete/artwork\38697.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,800*451,true color,55 kb
38698,"SMYTHSON, Robert",aerial view,"1590-97, photo, hardwick hall, derbyshire",https://www.wga.hu/art/s/smythson/3hardwi3.jpg,complete/artwork\38698.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,1200*397,true color,100 kb
38699,"SMYTHSON, Robert",exterior view,"1590-97, photo, hardwick hall, derbyshire",https://www.wga.hu/art/s/smythson/3hardwi4.jpg,complete/artwork\38699.jpg,(c. 1534-1614),Northern Renaissance,architect,https://www.wga.hu/html/s/smythson/index.html,England,English,TRUE,1800*1172,true color,245 kb
38700,"SNAYERS, Pieter",a wooded landscape with travellers,"-, oil on canvas, 82 x 117 cm, private collection",https://www.wga.hu/art/s/snayers/woodland.jpg,complete/artwork\38700.jpg,(1592-1667),Baroque,painter,https://www.wga.hu/html/s/snayers/index.html,Brussels,Flemish,TRUE,1142*800,true color,179 kb
38701,"SNAYERS, Pieter",halt of horsemen in a forest,"1657-59, oil on canvas, 82 x 107 cm, the hermitage, st. petersburg",https://www.wga.hu/art/s/snayers/horsemen.jpg,complete/artwork\38701.jpg,(1592-1667),Baroque,painter,https://www.wga.hu/html/s/snayers/index.html,Brussels,Flemish,TRUE,1255*878,true color,149 kb
38702,"SNAYERS, Pieter",a cavalry engagement,"1618, oil on canvas, 76 x 110 cm, private collection",https://www.wga.hu/art/s/snayers/cavalry.jpg,complete/artwork\38702.jpg,(1592-1667),Baroque,painter,https://www.wga.hu/html/s/snayers/index.html,Brussels,Flemish,TRUE,947*650,true color,96 kb
38703,"SNAYERS, Pieter",taking of breda,"1650, oil on canvas, 189 x 263 cm, museo del prado, madrid",https://www.wga.hu/art/s/snayers/battle2.jpg,complete/artwork\38703.jpg,(1592-1667),Baroque,painter,https://www.wga.hu/html/s/snayers/index.html,Brussels,Flemish,TRUE,1500*1086,true color,218 kb
38704,"SNAYERS, Pieter",siege of aire-sur-la-lys,"1653, oil on canvas, 184 x 263 cm, museo del prado, madrid",https://www.wga.hu/art/s/snayers/battle1.jpg,complete/artwork\38704.jpg,(1592-1667),Baroque,painter,https://www.wga.hu/html/s/snayers/index.html,Brussels,Flemish,TRUE,1500*1067,true color,225 kb
38705,"SNAYERS, Pieter",night attack on lille,"1650, oil on canvas, 181 x 267 cm, museo del prado, madrid",https://www.wga.hu/art/s/snayers/battle3.jpg,complete/artwork\38705.jpg,(1592-1667),Baroque,painter,https://www.wga.hu/html/s/snayers/index.html,Brussels,Flemish,TRUE,1400*942,true color,230 kb
38706,"SNELLINCK, Jan I",triptych (detail),"1601, panel, sint-romboutskathedraal, mechelen",https://www.wga.hu/art/s/snellinc/triptyc3.jpg,complete/artwork\38706.jpg,(c. 1544-1638),Mannerism,painter,https://www.wga.hu/html/s/snellinc/index.html,Antwerp,Flemish,TRUE,828*1100,true color,195 kb
38707,"SNELLINCK, Jan I",triptych,"1601, panel, sint-romboutskathedraal, mechelen",https://www.wga.hu/art/s/snellinc/triptyc1.jpg,complete/artwork\38707.jpg,(c. 1544-1638),Mannerism,painter,https://www.wga.hu/html/s/snellinc/index.html,Antwerp,Flemish,TRUE,1600*900,true color,162 kb
38708,"SNELLINCK, Jan I",triptych (detail),"1601, panel, sint-romboutskathedraal, mechelen",https://www.wga.hu/art/s/snellinc/triptyc2.jpg,complete/artwork\38708.jpg,(c. 1544-1638),Mannerism,painter,https://www.wga.hu/html/s/snellinc/index.html,Antwerp,Flemish,TRUE,828*1100,true color,177 kb
38709,"SNELLINCK, Jan I",the virgin and angels singing the magnificat,"1591-1610, oil on panel, 208 x 160 cm, sint-jacobskerk, antwerp",https://www.wga.hu/art/s/snellinc/angels.jpg,complete/artwork\38709.jpg,(c. 1544-1638),Mannerism,painter,https://www.wga.hu/html/s/snellinc/index.html,Antwerp,Flemish,TRUE,689*900,true color,122 kb
