ID,artist,title,picture data,file info,jpg url
38543,SIMONE MARTINI,saint martin renounces his weapons (detail),"1320-25, fresco, cappella di san martino, lower church, san francesco, assisi","870*1019, true color, 165 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/42renoun.jpg
38544,SIMONE MARTINI,st martin is knighted (scene 3),"1320-25, fresco, 265 x 200 cm, cappella di san martino, lower church, san francesco, assisi","850*1145, true color, 190 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/30knight.jpg
38545,SIMONE MARTINI,dream of st martin (detail),"1320-25, fresco, 85 x 70 cm (size of detail), cappella di san martino, lower church, san francesco, assisi","657*800, true color, 180 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/21dream.jpg
38546,SIMONE MARTINI,st martin is knighted (detail),"1320-25, fresco, cappella di san martino, lower church, san francesco, assisi","876*1010, true color, 159 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/32knight.jpg
38547,SIMONE MARTINI,half-length figure of a saint,"1320-25, fresco, lower church, san francesco, assisi","728*1600, true color, 210 kb",https://www.wga.hu/art/s/simone/3assisi/1saints/saints50.jpg
38548,SIMONE MARTINI,st martin is knighted (detail),"1320-25, fresco, 100 x 82 cm (size of detail), cappella di san martino, lower church, san francesco, assisi","780*1082, true color, 194 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/33knight.jpg
38549,SIMONE MARTINI,st martin is knighted (detail),"1320-25, fresco, 100 x 82 cm (size of detail), cappella di san martino, lower church, san francesco, assisi","1017*779, true color, 204 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/34knight.jpg
38550,SIMONE MARTINI,st martin renounces his weapons (scene 4),"1320-25, fresco, 265 x 230 cm, cappella di san martino, lower church, san francesco, assisi","860*1005, true color, 199 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/40renoun.jpg
38551,SIMONE MARTINI,st martin is knighted (detail),"1320-25, fresco, 87 x 61 cm (size of detail), cappella di san martino, lower church, san francesco, assisi","660*800, true color, 142 kb",https://www.wga.hu/art/s/simone/3assisi/scenes/31knight.jpg
38552,"SIMONINI, Francesco",battle scene with raised standard,"-, pen and brown ink and brown wash on white paper, 365 x 600 mm, museum of fine arts, boston","922*550, true color, 84 kb",https://www.wga.hu/art/s/simonini/battlesc.jpg
38553,"SIMONINI, Francesco",landscape,"-, oil on canvas, 61 x 96 cm, private collection","1023*650, true color, 110 kb",https://www.wga.hu/art/s/simonini/landscap.jpg
38554,"SIMONIS, Eugène",innocence,"1839, marble, musées royaux des beaux-arts, brussels","800*1053, grayscale, 56 kb",https://www.wga.hu/art/s/simonis/innocenc.jpg
38555,SIMÓN DE COLONIA,interior view,"begun 1454, photo, cartuja da miraflores, burgos","840*1145, true color, 138 kb",https://www.wga.hu/art/s/simon_c/cartuja.jpg
38556,SIMÓN DE COLONIA,interior view,"1482, photo, cathedral, burgos","1000*1239, true color, 236 kb",https://www.wga.hu/art/s/simon_c/cathedra.jpg
38557,"SINGLETON, Henry",the last effort and fall of tippoo sultan,"c. 1800, oil on canvas, 101 x 126 cm, private collection","997*800, true color, 104 kb",https://www.wga.hu/art/s/singleto/tipusult.jpg
38558,"SIRANI, Elisabetta",portrait of anna maria ranuzzi marsigli as charity,"1665, oil on canvas, 96 x 78 cm, cassa di risparmio, bologna","1000*1229, true color, 147 kb",https://www.wga.hu/art/s/sirani/elisabet/charity.jpg
38559,"SIRANI, Elisabetta",study for the baptism of christ,"c. 1658, pencil, ink, and brown wash over black chalk on paper, 258 x 370 mm, graphische sammlung albertina, vienna","1089*750, true color, 171 kb",https://www.wga.hu/art/s/sirani/elisabet/zstudy1.jpg
38560,"SIRANI, Elisabetta",study,"1663, gray-brown wash and red chalk on paper, 210 x 162 mm, walker art gallery, liverpool","623*800, true color, 72 kb",https://www.wga.hu/art/s/sirani/elisabet/virgin1.jpg
38561,"SIRANI, Elisabetta",virgin and child,"1663, oil on canvas, 86 x 70 cm, national museum of women in the arts, washington","1209*1500, true color, 191 kb",https://www.wga.hu/art/s/sirani/elisabet/virgin.jpg
38562,"SIRANI, Elisabetta",venus and cupid,"1664, oil on canvas, 105 x 82 cm, private collection","671*900, true color, 129 kb",https://www.wga.hu/art/s/sirani/elisabet/venuscup.jpg
38563,"SIRANI, Elisabetta",the flea,"-, oil on canvas, 100 x 76 cm, private collection","623*800, true color, 46 kb",https://www.wga.hu/art/s/sirani/elisabet/the_flea.jpg
38564,"SIRANI, Elisabetta",holy family with sts elizabeth and john the baptist,"-, etching on paper, 265 x 215 mm, national museum of women in the arts, washington","701*850, true color, 167 kb",https://www.wga.hu/art/s/sirani/elisabet/zstudy2.jpg
38565,"SIRANI, Elisabetta",self-portrait,"c. 1660, black and red chalk on laid paper, 231 x 157 mm, private collection","476*700, true color, 68 kb",https://www.wga.hu/art/s/sirani/elisabet/selfport.jpg
38566,"SIRANI, Elisabetta",portia wounding her thigh,"1664, oil on canvas, 101 x 138 cm, stephen warren miles and marilyn ross miles foundation, houston","1500*1068, true color, 193 kb",https://www.wga.hu/art/s/sirani/elisabet/portia.jpg
38567,"SIRANI, Elisabetta",judith with the head of holofernes,"-, oil on canvas, 236 x 183 cm, lakeview museum of arts and science, peoria","619*813, true color, 97 kb",https://www.wga.hu/art/s/sirani/elisabet/judith.jpg
38568,"SIRANI, Elisabetta",st. jerome,"-, oil on canvas, 102 x 84 cm, private collection","609*750, true color, 46 kb",https://www.wga.hu/art/s/sirani/elisabet/jerome.jpg
38569,"SIRANI, Elisabetta",young st john the baptist,"1665, oil on canvas laid on panel, 70 x 48 cm, private collection","630*881, true color, 41 kb",https://www.wga.hu/art/s/sirani/elisabet/st_john.jpg
38570,"SIRANI, Giovanni Andrea",esther before ahasuerus,"1630s, oil on canvas, 101 x 140 cm, szépmûvészeti múzeum, budapest","1407*1000, true color, 143 kb",https://www.wga.hu/art/s/sirani/giovanni/esther_a.jpg
38571,"SIRANI, Giovanni Andrea",lucretia,"-, oil on canvas, 97 x 83 cm, private collection","694*815, true color, 56 kb",https://www.wga.hu/art/s/sirani/giovanni/lucretia.jpg
38572,"SISLEY, Alfred",the saint-martin canal,"1872, oil on canvas, 38 x 47 cm, musée d'orsay, paris","1300*1055, true color, 226 kb",https://www.wga.hu/art/s/sisley/2other/paris2.jpg
38573,"SISLEY, Alfred","the church at moret, rainy morning","1893, oil on canvas, 65 x 81 cm, hunterian art gallery, university of glasgow, glasgow","1226*1000, true color, 220 kb",https://www.wga.hu/art/s/sisley/2other/moret2.jpg
38574,"SISLEY, Alfred","the old church at moret in rain, seen from the transept","1894, oil on canvas, 73 x 60 cm, birmingham museum and art gallery, birmingham","1000*1211, true color, 226 kb",https://www.wga.hu/art/s/sisley/2other/moret3.jpg
38575,"SISLEY, Alfred","the church at moret, evening","1894, oil on canvas, 101 x 82 cm, musée du petit palais, paris","1186*1462, true color, 238 kb",https://www.wga.hu/art/s/sisley/2other/moret4.jpg
38576,"SISLEY, Alfred",the bridge at moret,"1893, oil on canvas, 74 x 93 cm, musée d'orsay, paris","1300*1012, true color, 225 kb",https://www.wga.hu/art/s/sisley/2other/moret5.jpg
38577,"SISLEY, Alfred",saint-mammès-sur-le-loing,"1886, oil on canvas, 54 x 73 cm, musée des beaux-arts, dijon","1323*1000, true color, 234 kb",https://www.wga.hu/art/s/sisley/2other/moret6.jpg
38578,"SISLEY, Alfred",view of moret-sur-loing,"1880s, oil on canvas, 30 x 40 cm, private collection","900*717, true color, 62 kb",https://www.wga.hu/art/s/sisley/2other/moret7.jpg
38579,"SISLEY, Alfred",saint-martin canal in paris,"1870, oil on canvas, 55 x 73 cm, oskar reinhart collection, winterthur","1300*953, true color, 226 kb",https://www.wga.hu/art/s/sisley/2other/paris1.jpg
38580,"SISLEY, Alfred",the saint-martin canal in paris,"1870, oil on canvas, 50 x 65 cm, musée d'orsay, paris","1200*924, true color, 186 kb",https://www.wga.hu/art/s/sisley/2other/paris3.jpg
38581,"SISLEY, Alfred",the bridge at villeneuve-la-garenne,"1872, oil on canvas, 50 x 66 cm, metropolitan museum of art, new york","1354*1000, true color, 203 kb",https://www.wga.hu/art/s/sisley/2other/villene1.jpg
38582,"SISLEY, Alfred",the river bank at saint-mammes,"1884, oil on canvas, 50 x 65 cm, the hermitage, st. petersburg","1304*1000, true color, 236 kb",https://www.wga.hu/art/s/sisley/2other/paris6.jpg
38583,"SISLEY, Alfred",the canal at st. mammes,"1886, oil on canvas, 32 x 41 cm, private collection","900*701, true color, 95 kb",https://www.wga.hu/art/s/sisley/2other/paris7.jpg
38584,"SISLEY, Alfred",the seine at suresnes,"1877, oil on canvas, 61 x 74 cm, musée d'orsay, paris","1228*1000, true color, 222 kb",https://www.wga.hu/art/s/sisley/2other/seine1.jpg
38585,"SISLEY, Alfred","after the debacle, the seine at pont de suresnes","1880, oil on canvas, 46 x 65 cm, palais des beaux-arts, lille","1310*900, true color, 205 kb",https://www.wga.hu/art/s/sisley/2other/seine2.jpg
38586,"SISLEY, Alfred",unloading the barges at billancourt,"1877, oil on canvas, 62 x 47 cm, ordrupgaard, charlottenlund","1189*878, true color, 224 kb",https://www.wga.hu/art/s/sisley/2other/seine3.jpg
38587,"SISLEY, Alfred",moret-sur-loing in morning sun,"1888, oil on canvas, 61 x 74 cm, private collection","1200*951, true color, 239 kb",https://www.wga.hu/art/s/sisley/2other/moret1.jpg
38588,"SISLEY, Alfred",view of villeneuve-la-garenne on the seine,"1872, oil on canvas, 59 x 81 cm, the hermitage, st. petersburg","1388*1000, true color, 246 kb",https://www.wga.hu/art/s/sisley/2other/villene2.jpg
38589,"SISLEY, Alfred",view of villeneuve-la-garenne on the seine (detail),"1872, oil on canvas, the hermitage, st. petersburg","1300*651, true color, 185 kb",https://www.wga.hu/art/s/sisley/2other/villene3.jpg
38590,"SISLEY, Alfred","on the cliffs, langland bay, wales","1897, oil on canvas, 65 x 92 cm, musée des beaux-arts, rouen","1267*894, true color, 128 kb",https://www.wga.hu/art/s/sisley/2other/wales.jpg
38591,"SISLEY, Alfred",the island of saint-denis,"c. 1872, oil on canvas, 51 x 65 cm, musée d'orsay, paris","1307*1000, true color, 203 kb",https://www.wga.hu/art/s/sisley/2other/paris5.jpg
38592,"SISLEY, Alfred",mist,"1874, oil on canvas, 51 x 65 cm, musée d'orsay, paris","1325*1000, true color, 249 kb",https://www.wga.hu/art/s/sisley/2other/mist.jpg
38593,"SISLEY, Alfred",montmartre,"1869, oil on canvas, musée de grenoble, grenoble","1284*770, true color, 154 kb",https://www.wga.hu/art/s/sisley/2other/paris4.jpg
38594,"SISLEY, Alfred",flood at port-marly,"1876, oil on canvas, 60 x 81 cm, musée d'orsay, paris","1572*1149, true color, 241 kb",https://www.wga.hu/art/s/sisley/2other/marly2.jpg
38595,"SISLEY, Alfred",first snow at louveciennes,"1870-71, oil on canvas, 54 x 73 cm, museum of fine arts, boston","1385*1000, true color, 213 kb",https://www.wga.hu/art/s/sisley/1winter/winter01.jpg
38596,"SISLEY, Alfred",the frost,"1872, oil on canvas, 46 x 57 cm, private collection","1348*1000, true color, 216 kb",https://www.wga.hu/art/s/sisley/1winter/winter02.jpg
38597,"SISLEY, Alfred",snow at louveciennes,"1873, oil on canvas, 51 x 66 cm, private collection","1421*1100, true color, 254 kb",https://www.wga.hu/art/s/sisley/1winter/winter03.jpg
38598,"SISLEY, Alfred",snow effect at argenteuil,"1874, oil on canvas, 54 x 65 cm, private collection","1451*1200, true color, 205 kb",https://www.wga.hu/art/s/sisley/1winter/winter04.jpg
38599,"SISLEY, Alfred",the watering place at marly-le-roi,"1875, oil on canvas, 38 x 55 cm, national gallery, london","1310*1000, true color, 192 kb",https://www.wga.hu/art/s/sisley/1winter/winter05.jpg
38600,"SISLEY, Alfred",the watering place at mary-le-roi with hoarfrost,"1876, oil on canvas, 38 x 55 cm, virginia museum of fine arts, richmond","1324*900, true color, 176 kb",https://www.wga.hu/art/s/sisley/1winter/winter06.jpg
38601,"SISLEY, Alfred","winter at marly-le-roi, snow effect","1876, oil on canvas, 46 x 57 cm, private collection","1361*1100, true color, 203 kb",https://www.wga.hu/art/s/sisley/1winter/winter07.jpg
38602,"SISLEY, Alfred",snow effect at louveciennes,"1876, oil on canvas, 50 x 61 cm, private collection","1300*1052, true color, 190 kb",https://www.wga.hu/art/s/sisley/1winter/winter08.jpg
38603,"SISLEY, Alfred",snow at louveciennes,"1878, oil on canvas, 61 x 51 cm, musée d'orsay, paris","1070*1300, true color, 242 kb",https://www.wga.hu/art/s/sisley/1winter/winter09.jpg
38604,"SISLEY, Alfred",snow at louveciennes,"1874, oil on canvas, 56 x 46 cm, phillips collection, washington","1000*1231, true color, 234 kb",https://www.wga.hu/art/s/sisley/1winter/winter10.jpg
38605,"SISLEY, Alfred",flood at port-marly,"1876, oil on canvas, 61 x 50 cm, musée d'orsay, paris","1020*835, true color, 157 kb",https://www.wga.hu/art/s/sisley/2other/marly3.jpg
38606,"SISLEY, Alfred",winter at louveciennes,"1876, oil on canvas, 59 x 73 cm, staatsgalerie, stuttgart","1363*1100, true color, 239 kb",https://www.wga.hu/art/s/sisley/1winter/winter11.jpg
38607,"SISLEY, Alfred","rue eugène moussoir at moret, winter","1891, oil on canvas, 47 x 57 cm, metropolitan museum of art, new york","1229*1000, true color, 186 kb",https://www.wga.hu/art/s/sisley/1winter/winter12.jpg
38608,"SISLEY, Alfred","place du chenil at marly-le roi, snow","1876, oil on canvas, 50 x 61 cm, musée des beaux-arts, rouen","1086*863, true color, 133 kb",https://www.wga.hu/art/s/sisley/1winter/winter13.jpg
38609,"SISLEY, Alfred",grande rue in argenteuil,"1872, oil on canvas, 63 x 45 cm, norwich castle museum and art gallery, norwich","802*1145, true color, 149 kb",https://www.wga.hu/art/s/sisley/2other/argente1.jpg
38610,"SISLEY, Alfred",the footbridge at argenteuil,"1872, oil on canvas, 39 x 60 cm, musée d'orsay, paris","1200*755, true color, 226 kb",https://www.wga.hu/art/s/sisley/2other/argente2.jpg
38611,"SISLEY, Alfred",landscape at louveciennes,"1873, oil on canvas, 54 x 81 cm, national museum of western art, tokyo","1213*770, true color, 195 kb",https://www.wga.hu/art/s/sisley/2other/louveci1.jpg
38612,"SISLEY, Alfred",louveciennes,"1876, oil on canvas, 65 x 92 cm, metropolitan museum of art, new york","1119*770, true color, 142 kb",https://www.wga.hu/art/s/sisley/2other/louveci2.jpg
38613,"SISLEY, Alfred",the road to montbuisson at louveciennes,"1875, oil on canvas, 45 x 61 cm, musée de l'orangerie, paris","1313*1000, true color, 203 kb",https://www.wga.hu/art/s/sisley/2other/louveci3.jpg
38614,"SISLEY, Alfred",marketplace at marly,"1876, oil on canvas, 50 x 65 cm, kunsthalle, mannheim","1200*916, true color, 215 kb",https://www.wga.hu/art/s/sisley/2other/marly1.jpg
38615,"SITTOW, Michel",virgin and child,"c. 1515, oil on panel, 32 x 25 cm, staatliche museen, berlin","858*1100, true color, 113 kb",https://www.wga.hu/art/s/sittow/virgin_c.jpg
38616,"SITTOW, Michel",portrait of a man,"c. 1510, oil on oak panel, 36 x 26 cm, mauritshuis, the hague","1063*1500, true color, 135 kb",https://www.wga.hu/art/s/sittow/portrait.jpg
38617,"SITTOW, Michel",portrait of the danish king christian ii,"1514-15, oil on panel, 31 x 22 cm, statens museum for kunst, copenhagen","1045*1500, true color, 189 kb",https://www.wga.hu/art/s/sittow/portking.jpg
38618,"SITTOW, Michel",coronation of the virgin,"1496-1504, oil on panel, 24 x 18 cm, musée du louvre, paris","750*1011, true color, 131 kb",https://www.wga.hu/art/s/sittow/coronati.jpg
38619,"SITTOW, Michel",assumption of the virgin,"c. 1500, oil on panel, 21 x 16 cm, national gallery of art, washington","763*1000, true color, 155 kb",https://www.wga.hu/art/s/sittow/assumpti.jpg
38620,"SITTOW, Michel",pietà,"c. 1500, oil on oak panel, 50 x 37 cm, museo de la capilla real, granada","807*1068, true color, 150 kb",https://www.wga.hu/art/s/sittow/pieta.jpg
38621,"SKARBINA, Franz",the girl on the boardwalk,"1883, oil on canvas, 136 x 86 cm, berlinische galerie, berlin","1019*1600, true color, 214 kb",https://www.wga.hu/art/s/skarbina/boardwal.jpg
38622,"SKOVGAARD, Joakim",christ in the realm of the dead,"1891-94, oil on canvas, 352 x 489 cm, statens museum for kunst, copenhagen","1500*1047, true color, 182 kb",https://www.wga.hu/art/s/skovgaar/son/christre.jpg
38623,"SKOVGAARD, Peter Christian","a beech wood in may near iselingen manor, zealand","1857, oil on canvas, 190 x 159 cm, statens museum for kunst, copenhagen","1073*1300, true color, 260 kb",https://www.wga.hu/art/s/skovgaar/father/beechwoo.jpg
38624,"SLAUGHTER, Stephen",portrait of francis whyte,"-, oil on canvas, 127 x 102 cm, private collection","1047*1320, true color, 139 kb",https://www.wga.hu/art/s/slaughte/portrait.jpg
38625,"SLAVONA, Maria",houses at montmartre,"1898, oil on canvas, 117 x 81 cm, nationalgalerie, berlin","900*1304, true color, 221 kb",https://www.wga.hu/art/s/slavona/houses.jpg
38626,"SLAVÍČEK, Antonín",walking in the park,"1897, tempera on card, 70 x 53 cm, národní galerie, prague","869*1200, true color, 183 kb",https://www.wga.hu/art/s/slavicek/park.jpg
38627,"SLAVÍČEK, Antonín","elizabeth bridge, prague","1906, oil on canvas, 145 x 193 cm, národní galerie, prague","1115*800, true color, 124 kb",https://www.wga.hu/art/s/slavicek/prague.jpg
38628,"SLEVOGT, Max",portrait of mrs. c.,"1917, oil on canvas, 71 x 52 cm, private collection","1000*1354, true color, 151 kb",https://www.wga.hu/art/s/slevogt/slevogt7.jpg
38629,"SLEVOGT, Max","steinbart villa, berlin","1911, oil on canvas, 86 x 106 cm, private collection","1145*900, true color, 207 kb",https://www.wga.hu/art/s/slevogt/slevogt6.jpg
38630,"SLEVOGT, Max",garden at neu-cladow,"1912, oil on canvas, 66 x 83 cm, westfälisches landesmuseum, münster","1300*1013, true color, 216 kb",https://www.wga.hu/art/s/slevogt/slevogt5.jpg
38631,"SLEVOGT, Max",dance of death,"1896, oil on canvas, 102 x 123 cm, germanisches nationalmuseum, nuremberg","1336*1100, true color, 167 kb",https://www.wga.hu/art/s/slevogt/slevogt1.jpg
38632,"SLEVOGT, Max",the singer francisco d'andrade as don giovanni,"1901-02, oil on canvas, 210 x 170 cm, nationalgalerie, berlin","1048*1300, true color, 146 kb",https://www.wga.hu/art/s/slevogt/slevogt3.jpg
38633,"SLEVOGT, Max",man with parrots,"1901, oil on canvas, 82 x 66 cm, niedersächsisches landesmuseum, hannover","1060*1300, true color, 233 kb",https://www.wga.hu/art/s/slevogt/slevogt2.jpg
38634,"SLEVOGT, Max",the alster at hamburg,"1905, oil on canvas, 59 x 76 cm, nationalgalerie, berlin","1400*905, true color, 198 kb",https://www.wga.hu/art/s/slevogt/slevogt4.jpg
38635,"SLINGELAND, Pieter Cornelisz. van",breakfast of a young man,"-, oil on canvas, the hermitage, st. petersburg","800*952, true color, 82 kb",https://www.wga.hu/art/s/slingela/youngman.jpg
38636,"SLINGELAND, Pieter Cornelisz. van",woman with pet dog,"1672, oil on panel, 40 x 31 cm, gemäldegalerie, dresden","686*900, true color, 84 kb",https://www.wga.hu/art/s/slingela/womanpet.jpg
38637,"SLINGELAND, Pieter Cornelisz. van",woman by candlelight,"-, oil on panel, 32 x 27 cm, museum bredius, the hague","667*800, true color, 44 kb",https://www.wga.hu/art/s/slingela/woman_cl.jpg
38638,"SLINGELAND, Pieter Cornelisz. van",the violist,"-, oil on panel, 29 x 22 cm, brukenthal museum, sibiu","677*922, true color, 80 kb",https://www.wga.hu/art/s/slingela/violist.jpg
38639,"SLINGELAND, Pieter Cornelisz. van",a tailor's workshop,"1665-70, oil on panel, 55 x 45 cm, israel museum, jerusalem","1136*1400, true color, 220 kb",https://www.wga.hu/art/s/slingela/tailors.jpg
38640,"SLINGELAND, Pieter Cornelisz. van",portrait of a man,"c. 1680, oil on copper, 9 x 6 cm, metropolitan museum of art, new york","402*500, true color, 21 kb",https://www.wga.hu/art/s/slingela/port_man.jpg
38641,"SLINGELAND, Pieter Cornelisz. van",johannes van musschenbroeck and his wife,"1685-88, oil on panel, 62 x 50 cm, museum of fine arts, boston","700*880, true color, 59 kb",https://www.wga.hu/art/s/slingela/musschen.jpg
38642,"SLINGELAND, Pieter Cornelisz. van",lady with a pet dog,"1672, oil on panel, 40 x 31 cm, gemäldegalerie, dresden","1100*1411, true color, 146 kb",https://www.wga.hu/art/s/slingela/lady_pet.jpg
38643,"SLINGELAND, Pieter Cornelisz. van",johan hulshout,"c. 1670, oil on panel., 37 x 30 cm, metropolitan museum of art, new york","982*1200, true color, 111 kb",https://www.wga.hu/art/s/slingela/hulshout.jpg
38644,"SLINGELAND, Pieter Cornelisz. van",portrait of a lady holding a rose,"1670s, oil on panel, 20 x 17 cm, private collection","1136*1300, true color, 96 kb",https://www.wga.hu/art/s/slingela/portlady.jpg
38645,"SLODTZ, Paul-Ambroise",the dead icarus,"1743, marble, musée du louvre, paris","1027*736, grayscale, 73 kb",https://www.wga.hu/art/s/slodtz/paul_amb/icarus.jpg
38646,"SLODTZ, René-Michel",st bruno,"1744, marble, basilica di san pietro, vatican","682*1500, grayscale, 145 kb",https://www.wga.hu/art/s/slodtz/rene_mic/stbruno.jpg
38647,"SLODTZ, René-Michel",st bruno,"1744, marble, basilica di san pietro, vatican","667*1000, true color, 134 kb",https://www.wga.hu/art/s/slodtz/rene_mic/st_bruno.jpg
38648,"SLODTZ, René-Michel",mausoleum of the archbishops of vienne,"1740-43, marble, height 10 m, church of saint-maurice, vienne (isère)","702*1023, grayscale, 125 kb",https://www.wga.hu/art/s/slodtz/rene_mic/mausole.jpg
38649,"SLODTZ, René-Michel",funeral monument to languet de gergy (detail),"1753, marble, st-sulpice, paris","1101*903, true color, 168 kb",https://www.wga.hu/art/s/slodtz/rene_mic/languet2.jpg
38650,"SLODTZ, René-Michel",mausoleum of the archbishops of vienne (detail),"1740-43, marble, church of saint-maurice, vienne (isère)","801*1070, grayscale, 142 kb",https://www.wga.hu/art/s/slodtz/rene_mic/mausole1.jpg
38651,"SLODTZ, René-Michel",funeral monument to languet de gergy,"1753, marble, saint-sulpice, paris","801*1204, true color, 152 kb",https://www.wga.hu/art/s/slodtz/rene_mic/languet.jpg
38652,"SLODTZ, René-Michel","iphigenia, princess of diana","-, marble, height 75 cm, musée des beaux-arts, lyon","708*1070, grayscale, 106 kb",https://www.wga.hu/art/s/slodtz/rene_mic/iphigeni.jpg
38653,"SLODTZ, René-Michel",diana and endymion,"c. 1740, marble, height 85 cm, private collection","902*932, true color, 123 kb",https://www.wga.hu/art/s/slodtz/rene_mic/diana.jpg
38654,"SLODTZ, René-Michel",the capponi monument,"1740-43, marble, san giovannini dei fiorentini, rome","570*1552, grayscale, 149 kb",https://www.wga.hu/art/s/slodtz/rene_mic/capponi.jpg
38655,"SLODTZ, René-Michel",funeral monument to languet de gergy,"1753, marble, saint-sulpice, paris","1031*1006, true color, 167 kb",https://www.wga.hu/art/s/slodtz/rene_mic/languet1.jpg
38656,"SLUTER, Claus",virgin and child,"c. 1393, stone, charterhouse of champmol, dijon","700*1106, true color, 122 kb",https://www.wga.hu/art/s/sluter/philip/0philip1.jpg
38657,"SLUTER, Claus","tomb of philip the bold, duke of burgundy (detail)","1390-1406, alabaster, height 40 cm, musée archéologique, dijon","826*1200, true color, 83 kb",https://www.wga.hu/art/s/sluter/philip/7philip.jpg
38658,"SLUTER, Claus","tomb of philip the bold, duke of burgundy (detail)","1390-1406, alabaster, musée archéologique, dijon","627*1200, true color, 110 kb",https://www.wga.hu/art/s/sluter/philip/6philip.jpg
38659,"SLUTER, Claus","tomb of philip the bold, duke of burgundy","1390-1406, alabaster, height 243 cm, musée archéologique, dijon","908*714, grayscale, 130 kb",https://www.wga.hu/art/s/sluter/philip/5philip.jpg
38660,"SLUTER, Claus","tomb of philip the bold, duke of burgundy","1390-1406, alabaster, height 243 cm, musée archéologique, dijon","1030*800, true color, 108 kb",https://www.wga.hu/art/s/sluter/philip/4philip1.jpg
38661,"SLUTER, Claus","tomb of philip the bold, duke of burgundy","1390-1406, alabaster, height 243 cm, musée archéologique, dijon","1023*652, true color, 127 kb",https://www.wga.hu/art/s/sluter/philip/4philip.jpg
38662,"SLUTER, Claus",memorial to philip the bold (detail),"1389-1406, stone, charterhouse of champmol, dijon","699*1200, true color, 152 kb",https://www.wga.hu/art/s/sluter/philip/3philip.jpg
38663,"SLUTER, Claus",memorial to philip the bold (detail),"1389-1406, stone, charterhouse of champmol, dijon","688*1200, true color, 148 kb",https://www.wga.hu/art/s/sluter/philip/2philip.jpg
38664,"SLUTER, Claus",three mourners,"1390-1406, alabaster, height 42 cm (each), museum of art, cleveland","1030*862, grayscale, 139 kb",https://www.wga.hu/art/s/sluter/philip/8philip.jpg
38665,"SLUTER, Claus",virgin and child,"c. 1393, stone, charterhouse of champmol, dijon","487*1259, true color, 113 kb",https://www.wga.hu/art/s/sluter/philip/1philip.jpg
38666,"SLUTER, Claus",memorial to philip the bold,"1389-1406, stone, charterhouse of champmol, dijon","924*820, true color, 156 kb",https://www.wga.hu/art/s/sluter/philip/0philip.jpg
38667,"SLUTER, Claus",well of moses: prophets david and jeremiah,"1395-1406, stone, musée archéologique, dijon","496*738, true color, 66 kb",https://www.wga.hu/art/s/sluter/moses/w_moses7.jpg
38668,"SLUTER, Claus",well of moses: prophet jeremiah (detail),"1395-1406, stone, musée archéologique, dijon","800*1162, true color, 142 kb",https://www.wga.hu/art/s/sluter/moses/w_moset1.jpg
38669,"SLUTER, Claus",well of moses: christ (fragment),"1395-1406, limestone, height 64 cm, musée archéologique, dijon","800*1051, true color, 78 kb",https://www.wga.hu/art/s/sluter/moses/w_moset2.jpg
38670,"SLUTER, Claus",well of moses,"1395-1406, stone, height 183 cm, musée archéologique, dijon","564*836, true color, 92 kb",https://www.wga.hu/art/s/sluter/moses/w_moses1.jpg
38671,"SLUTER, Claus",well of moses: prophets daniel and isaiah,"1395-1406, stone, height 183 cm, musée archéologique, dijon","622*854, grayscale, 137 kb",https://www.wga.hu/art/s/sluter/moses/w_moses2.jpg
38672,"SLUTER, Claus",well of moses: prophets daniel and isaiah,"1395-1406, stone, height 183 cm, musée archéologique, dijon","652*876, true color, 136 kb",https://www.wga.hu/art/s/sluter/moses/w_moses3.jpg
38673,"SLUTER, Claus",well of moses,"1395-1406, stone, height 183 cm, musée archéologique, dijon","966*1400, true color, 165 kb",https://www.wga.hu/art/s/sluter/moses/w_moses.jpg
38674,"SLUTER, Claus",well of moses: moses,"1395-1406, stone, musée archéologique, dijon","521*734, true color, 131 kb",https://www.wga.hu/art/s/sluter/moses/w_moses5.jpg
38675,"SLUTER, Claus",well of moses: moses (detail),"1395-1406, stone, musée archéologique, dijon","988*750, true color, 144 kb",https://www.wga.hu/art/s/sluter/moses/w_moses6.jpg
38676,"SLUTER, Claus",well of moses: prophet david (king david),"1395-1406, stone, musée archéologique, dijon","496*741, true color, 62 kb",https://www.wga.hu/art/s/sluter/moses/w_moses8.jpg
38677,"SLUTER, Claus",well of moses: angel,"1395-1406, stone, musée archéologique, dijon","548*834, true color, 64 kb",https://www.wga.hu/art/s/sluter/moses/w_moses9.jpg
38678,"SLUTER, Claus",well of moses: prophets david and jeremiah,"1395-1406, stone, height 179 cm, musée archéologique, dijon","800*1176, true color, 169 kb",https://www.wga.hu/art/s/sluter/moses/w_moses4.jpg
38679,"SMART, John",william henry west betty,"1806, watercolour on ivory, 12,2 x 10,3 cm, art museum, cincinnati","300*400, true color, 14 kb",https://www.wga.hu/art/s/smart/betty.jpg
38680,"SMART, John",a lady,"1782, watercolour on ivory, 5,1 x 4,1 cm, art museum, cincinnati","362*480, true color, 49 kb",https://www.wga.hu/art/s/smart/lady.jpg
